architecture,method,dimension,rounds,local_steps,local_lr,final_train_objective,final_train_ce,final_test_ce,final_test_accuracy,final_macro_accuracy,final_worst_class_accuracy,whole_train_objective,uplink_payload_bits,uplink_packetized_bits,broadcast_downlink_bits,unicast_hybrid_downlink_bits,broadcast_total_bits,unicast_hybrid_total_bits,messages,coordinate_events,events_per_message,mean_delta_norm,replay_rounds,checkpoint_rounds,rho,threshold,jump0,jump_exponent,topk_fraction,strom_threshold,init_scale,server_gain,class_0_accuracy,class_1_accuracy,class_2_accuracy,class_3_accuracy,class_4_accuracy,class_5_accuracy,class_6_accuracy,class_7_accuracy,class_8_accuracy,class_9_accuracy,point_id,benchmark,role,configuration,seed_index,seed_subset,partition_seed,train_seed,comparison,source_campaign
mlp,dense,25818,150,5,0.1,0.4725241405,0.4687351584,0.4981717765,0.8227,0.8227,0.491,0.7552890503,1239264000,1239360000,124762240,1247670400,1364122240,2487030400,1500,0,0,0.3318756066,0,150,0.999,0.025,0.005,0.1,0.025,0.005,0.5,1,0.804,0.946,0.698,0.885,0.793,0.842,0.491,0.878,0.939,0.951,fmnist_mlp_dense_quality,fmnist_mlp,,fixed,5,,3000,73000,quality-selected,p14
mlp,dense,25818,150,5,0.1,0.4495988437,0.445830524,0.4991639555,0.8237,0.8237,0.543,0.738567926,1239264000,1239360000,124762240,1247670400,1364122240,2487030400,1500,0,0,0.3298856943,0,150,0.999,0.025,0.005,0.1,0.025,0.005,0.5,1,0.775,0.942,0.715,0.876,0.76,0.849,0.543,0.891,0.94,0.946,fmnist_mlp_dense_quality,fmnist_mlp,,fixed,6,,3100,73100,quality-selected,p14
mlp,dense,25818,150,5,0.1,0.4871804958,0.4833886325,0.5021185279,0.8251,0.8251,0.533,0.7672866492,1239264000,1239360000,124762240,1247670400,1364122240,2487030400,1500,0,0,0.3302721655,0,150,0.999,0.025,0.005,0.1,0.025,0.005,0.5,1,0.812,0.949,0.776,0.834,0.733,0.805,0.533,0.926,0.95,0.933,fmnist_mlp_dense_quality,fmnist_mlp,,fixed,7,,3200,73200,quality-selected,p14
mlp,dense,25818,150,5,0.1,0.4639564701,0.4601552188,0.4973263144,0.8275,0.8275,0.537,0.7537753369,1239264000,1239360000,124762240,1247670400,1364122240,2487030400,1500,0,0,0.3300235453,0,150,0.999,0.025,0.005,0.1,0.025,0.005,0.5,1,0.76,0.94,0.747,0.869,0.763,0.878,0.537,0.923,0.941,0.917,fmnist_mlp_dense_quality,fmnist_mlp,,fixed,8,,3300,73300,quality-selected,p14
mlp,dense,25818,150,5,0.1,0.4764213702,0.4726425707,0.4960914552,0.8213,0.8213,0.48,0.7627011044,1239264000,1239360000,124762240,1247670400,1364122240,2487030400,1500,0,0,0.3319797873,0,150,0.999,0.025,0.005,0.1,0.025,0.005,0.5,1,0.848,0.944,0.689,0.834,0.79,0.894,0.48,0.862,0.943,0.929,fmnist_mlp_dense_quality,fmnist_mlp,,fixed,9,,3400,73400,quality-selected,p14
mlp,ef_topk,25818,150,5,0.1,0.5000888069,0.4960453212,0.5248835087,0.813,0.813,0.481,0.8631428774,18189000,18285000,19111240,191160400,37396240,209445400,1500,0,0,0.3505377411,150,0,0.999,0.025,0.005,0.1,0.01,0.005,0.5,1,0.823,0.939,0.657,0.84,0.8,0.885,0.481,0.836,0.936,0.933,fmnist_mlp_ef_traffic,fmnist_mlp,,0.01,0,,2500,72500,traffic-matched,p14
mlp,ef_topk,25818,150,5,0.1,0.4974432655,0.4933595657,0.5294156075,0.8082,0.8082,0.506,0.8548484754,18189000,18285000,19111240,191160400,37396240,209445400,1500,0,0,0.3514449151,150,0,0.999,0.025,0.005,0.1,0.01,0.005,0.5,1,0.821,0.937,0.633,0.84,0.777,0.92,0.506,0.792,0.931,0.925,fmnist_mlp_ef_traffic,fmnist_mlp,,0.01,1,,2600,72600,traffic-matched,p14
mlp,ef_topk,25818,150,5,0.1,0.4768246444,0.4727348685,0.5291830301,0.8106,0.8106,0.497,0.8469900628,18189000,18285000,19111240,191160400,37396240,209445400,1500,0,0,0.3519004935,150,0,0.999,0.025,0.005,0.1,0.01,0.005,0.5,1,0.788,0.934,0.702,0.88,0.728,0.876,0.497,0.835,0.925,0.941,fmnist_mlp_ef_traffic,fmnist_mlp,,0.01,2,,2700,72700,traffic-matched,p14
mlp,ef_topk,25818,150,5,0.1,0.4843596182,0.4802762568,0.5272777081,0.8113,0.8113,0.573,0.8520559702,18189000,18285000,19111240,191160400,37396240,209445400,1500,0,0,0.3495093342,150,0,0.999,0.025,0.005,0.1,0.01,0.005,0.5,1,0.795,0.937,0.608,0.856,0.744,0.887,0.573,0.858,0.924,0.931,fmnist_mlp_ef_traffic,fmnist_mlp,,0.01,3,,2800,72800,traffic-matched,p14
mlp,ef_topk,25818,150,5,0.1,0.5118601055,0.5077712536,0.5265814662,0.8181,0.8181,0.49,0.87154227,18189000,18285000,19111240,191160400,37396240,209445400,1500,0,0,0.3485117072,150,0,0.999,0.025,0.005,0.1,0.01,0.005,0.5,1,0.824,0.935,0.699,0.85,0.771,0.907,0.49,0.87,0.941,0.894,fmnist_mlp_ef_traffic,fmnist_mlp,,0.01,4,,2900,72900,traffic-matched,p14
mlp,ef_topk,25818,150,5,0.1,0.4995876122,0.4954848588,0.5241160393,0.8117,0.8117,0.496,0.8637707624,18189000,18285000,19111240,191160400,37396240,209445400,1500,0,0,0.3522076901,150,0,0.999,0.025,0.005,0.1,0.01,0.005,0.5,1,0.782,0.941,0.654,0.867,0.794,0.836,0.496,0.889,0.927,0.931,fmnist_mlp_ef_traffic,fmnist_mlp,,0.01,5,,3000,73000,traffic-matched,p14
mlp,ef_topk,25818,150,5,0.1,0.4805450723,0.4764607549,0.5303803682,0.8095,0.8095,0.548,0.8482604566,18189000,18285000,19111240,191160400,37396240,209445400,1500,0,0,0.3483779287,150,0,0.999,0.025,0.005,0.1,0.01,0.005,0.5,1,0.765,0.936,0.614,0.854,0.77,0.886,0.548,0.851,0.94,0.931,fmnist_mlp_ef_traffic,fmnist_mlp,,0.01,6,,3100,73100,traffic-matched,p14
mlp,ef_topk,25818,150,5,0.1,0.5059016349,0.5018436313,0.5216379166,0.8164,0.8164,0.481,0.8742133939,18189000,18285000,19111240,191160400,37396240,209445400,1500,0,0,0.3485020214,150,0,0.999,0.025,0.005,0.1,0.01,0.005,0.5,1,0.825,0.936,0.712,0.845,0.753,0.844,0.481,0.889,0.95,0.929,fmnist_mlp_ef_traffic,fmnist_mlp,,0.01,7,,3200,73200,traffic-matched,p14
mlp,ef_topk,25818,150,5,0.1,0.4976973275,0.4936187565,0.5236068964,0.8158,0.8158,0.487,0.8623497762,18189000,18285000,19111240,191160400,37396240,209445400,1500,0,0,0.3495538126,150,0,0.999,0.025,0.005,0.1,0.01,0.005,0.5,1,0.818,0.939,0.702,0.839,0.755,0.847,0.487,0.914,0.94,0.917,fmnist_mlp_ef_traffic,fmnist_mlp,,0.01,8,,3300,73300,traffic-matched,p14
mlp,ef_topk,25818,150,5,0.1,0.5058112806,0.5017520189,0.5235459805,0.8145,0.8145,0.493,0.8712934537,18189000,18285000,19111240,191160400,37396240,209445400,1500,0,0,0.3503501381,150,0,0.999,0.025,0.005,0.1,0.01,0.005,0.5,1,0.804,0.942,0.674,0.831,0.797,0.864,0.493,0.875,0.94,0.925,fmnist_mlp_ef_traffic,fmnist_mlp,,0.01,9,,3400,73400,traffic-matched,p14
mlp,sign_ef,25818,150,5,0.1,0.5019381927,0.4978666008,0.5277537107,0.811,0.811,0.506,0.9238862671,38775000,38871000,39697240,397020400,78568240,435891400,1500,0,0,0.3705981544,150,0,0.999,0.025,0.005,0.1,0.025,0.005,0.5,1,0.843,0.944,0.588,0.838,0.81,0.85,0.506,0.822,0.95,0.959,fmnist_mlp_sign_quality,fmnist_mlp,,fixed,0,,2500,72500,quality-selected,p14
mlp,sign_ef,25818,150,5,0.1,0.4922513539,0.4881578088,0.5246742368,0.8083,0.8083,0.481,0.9132170104,38775000,38871000,39697240,397020400,78568240,435891400,1500,0,0,0.3710050265,150,0,0.999,0.025,0.005,0.1,0.025,0.005,0.5,1,0.831,0.943,0.584,0.859,0.795,0.9,0.481,0.806,0.935,0.949,fmnist_mlp_sign_quality,fmnist_mlp,,fixed,1,,2600,72600,quality-selected,p14
mlp,sign_ef,25818,150,5,0.1,0.4758731178,0.4718002975,0.524756372,0.8128,0.8128,0.549,0.9050299339,38775000,38871000,39697240,397020400,78568240,435891400,1500,0,0,0.3731710422,150,0,0.999,0.025,0.005,0.1,0.025,0.005,0.5,1,0.802,0.928,0.618,0.861,0.766,0.88,0.549,0.862,0.931,0.931,fmnist_mlp_sign_quality,fmnist_mlp,,fixed,2,,2700,72700,quality-selected,p14
mlp,sign_ef,25818,150,5,0.1,0.4839301985,0.4798385203,0.520950675,0.8122,0.8122,0.515,0.9117830992,38775000,38871000,39697240,397020400,78568240,435891400,1500,0,0,0.3683902809,150,0,0.999,0.025,0.005,0.1,0.025,0.005,0.5,1,0.798,0.945,0.6,0.863,0.787,0.893,0.515,0.873,0.941,0.907,fmnist_mlp_sign_quality,fmnist_mlp,,fixed,3,,2800,72800,quality-selected,p14
mlp,sign_ef,25818,150,5,0.1,0.5097320971,0.5056535006,0.5274332762,0.8142,0.8142,0.561,0.9283376458,38775000,38871000,39697240,397020400,78568240,435891400,1500,0,0,0.369429256,150,0,0.999,0.025,0.005,0.1,0.025,0.005,0.5,1,0.78,0.931,0.652,0.852,0.752,0.9,0.561,0.864,0.945,0.905,fmnist_mlp_sign_quality,fmnist_mlp,,fixed,4,,2900,72900,quality-selected,p14
mlp,sign_ef,25818,150,5,0.1,0.5002165517,0.4961262643,0.5247800946,0.8106,0.8106,0.503,0.9229938328,38775000,38871000,39697240,397020400,78568240,435891400,1500,0,0,0.37133913,150,0,0.999,0.025,0.005,0.1,0.025,0.005,0.5,1,0.795,0.94,0.612,0.873,0.798,0.836,0.503,0.861,0.937,0.951,fmnist_mlp_sign_quality,fmnist_mlp,,fixed,5,,3000,73000,quality-selected,p14
mlp,sign_ef,25818,150,5,0.1,0.4753267606,0.4712687433,0.5220711827,0.8157,0.8157,0.537,0.9075733897,38775000,38871000,39697240,397020400,78568240,435891400,1500,0,0,0.3681570535,150,0,0.999,0.025,0.005,0.1,0.025,0.005,0.5,1,0.802,0.942,0.645,0.856,0.771,0.843,0.537,0.871,0.949,0.941,fmnist_mlp_sign_quality,fmnist_mlp,,fixed,6,,3100,73100,quality-selected,p14
mlp,sign_ef,25818,150,5,0.1,0.5140796286,0.5100027323,0.5274227858,0.813,0.813,0.534,0.9342476018,38775000,38871000,39697240,397020400,78568240,435891400,1500,0,0,0.3690442275,150,0,0.999,0.025,0.005,0.1,0.025,0.005,0.5,1,0.824,0.943,0.684,0.807,0.738,0.812,0.534,0.904,0.949,0.935,fmnist_mlp_sign_quality,fmnist_mlp,,fixed,7,,3200,73200,quality-selected,p14
mlp,sign_ef,25818,150,5,0.1,0.4959811332,0.4919030368,0.5220921636,0.8188,0.8188,0.493,0.9227466687,38775000,38871000,39697240,397020400,78568240,435891400,1500,0,0,0.3682371311,150,0,0.999,0.025,0.005,0.1,0.025,0.005,0.5,1,0.792,0.936,0.689,0.867,0.778,0.871,0.493,0.904,0.944,0.914,fmnist_mlp_sign_quality,fmnist_mlp,,fixed,8,,3300,73300,quality-selected,p14
mlp,sign_ef,25818,150,5,0.1,0.5103611289,0.506280601,0.5281080008,0.8102,0.8102,0.49,0.9276814918,38775000,38871000,39697240,397020400,78568240,435891400,1500,0,0,0.3709934228,150,0,0.999,0.025,0.005,0.1,0.025,0.005,0.5,1,0.834,0.947,0.602,0.806,0.806,0.907,0.49,0.845,0.947,0.918,fmnist_mlp_sign_quality,fmnist_mlp,,fixed,9,,3400,73400,quality-selected,p14
mlp,strom,25818,150,5,0.1,0.4894044184,0.4714709818,0.5269426703,0.8107,0.8107,0.525,0.7375109095,370008736,370104736,124762240,1247670400,494866976,1617775136,1500,23125546,15417.03067,0.3950157612,0,150,0.999,0.025,0.005,0.1,0.025,0.00125,0.5,1,0.777,0.933,0.56,0.834,0.845,0.879,0.525,0.869,0.933,0.952,fmnist_mlp_strom_quality,fmnist_mlp,,0.00125,0,,2500,72500,quality-selected,p14
mlp,strom,25818,150,5,0.1,0.4728315385,0.4543128908,0.5039342642,0.8281,0.8281,0.591,0.7293239436,356568096,356664096,124762240,1247670400,481426336,1604334496,1500,22285506,14857.004,0.395548405,0,150,0.999,0.025,0.005,0.1,0.025,0.00125,0.5,1,0.796,0.956,0.69,0.871,0.715,0.884,0.591,0.912,0.923,0.943,fmnist_mlp_strom_quality,fmnist_mlp,,0.00125,1,,2600,72600,quality-selected,p14
mlp,strom,25818,150,5,0.1,0.4558250098,0.4372734427,0.5019407272,0.8197,0.8197,0.622,0.7237854187,360363280,360459280,124762240,1247670400,485221520,1608129680,1500,22522705,15015.13667,0.3981914168,0,150,0.999,0.025,0.005,0.1,0.025,0.00125,0.5,1,0.746,0.936,0.701,0.834,0.717,0.904,0.622,0.879,0.924,0.934,fmnist_mlp_strom_quality,fmnist_mlp,,0.00125,2,,2700,72700,quality-selected,p14
mlp,strom,25818,150,5,0.1,0.4744313932,0.4561976194,0.53272295,0.8086,0.8086,0.575,0.7182084905,356086864,356182864,124762240,1247670400,480945104,1603853264,1500,22255429,14836.95267,0.3881354086,0,150,0.999,0.025,0.005,0.1,0.025,0.00125,0.5,1,0.766,0.959,0.576,0.776,0.83,0.834,0.575,0.944,0.936,0.89,fmnist_mlp_strom_quality,fmnist_mlp,,0.00125,3,,2800,72800,quality-selected,p14
mlp,strom,25818,150,5,0.1,0.4804285353,0.4622110426,0.5012597442,0.8259,0.8259,0.46,0.7319920068,363099408,363195408,124762240,1247670400,487957648,1610865808,1500,22693713,15129.142,0.3918045414,0,150,0.999,0.025,0.005,0.1,0.025,0.00125,0.5,1,0.839,0.94,0.71,0.845,0.798,0.923,0.46,0.869,0.947,0.928,fmnist_mlp_strom_quality,fmnist_mlp,,0.00125,4,,2900,72900,quality-selected,p14
mlp,strom,25818,150,5,0.1,0.5157750481,0.4975862801,0.5427586436,0.8077,0.8077,0.472,0.7420018218,368066320,368162320,124762240,1247670400,492924560,1615832720,1500,23004145,15336.09667,0.3955533209,0,150,0.999,0.025,0.005,0.1,0.025,0.00125,0.5,1,0.768,0.945,0.782,0.881,0.685,0.76,0.472,0.949,0.915,0.92,fmnist_mlp_strom_quality,fmnist_mlp,,0.00125,5,,3000,73000,quality-selected,p14
mlp,strom,25818,150,5,0.1,0.4828630239,0.4646152258,0.5416255593,0.809,0.809,0.594,0.7181691101,368704912,368800912,124762240,1247670400,493563152,1616471312,1500,23044057,15362.70467,0.3926455737,0,150,0.999,0.025,0.005,0.1,0.025,0.00125,0.5,1,0.759,0.937,0.605,0.885,0.594,0.908,0.648,0.927,0.915,0.912,fmnist_mlp_strom_quality,fmnist_mlp,,0.00125,6,,3100,73100,quality-selected,p14
mlp,strom,25818,150,5,0.1,0.5698836323,0.5510714054,0.5632275939,0.8079,0.8079,0.566,0.7643912929,367856864,367952864,124762240,1247670400,492715104,1615623264,1500,22991054,15327.36933,0.3973918785,0,150,0.999,0.025,0.005,0.1,0.025,0.00125,0.5,1,0.833,0.95,0.725,0.717,0.724,0.948,0.566,0.801,0.924,0.891,fmnist_mlp_strom_quality,fmnist_mlp,,0.00125,7,,3200,73200,quality-selected,p14
mlp,strom,25818,150,5,0.1,0.4861511644,0.4674474001,0.5212259889,0.8165,0.8165,0.428,0.7360470501,366242784,366338784,124762240,1247670400,491101024,1614009184,1500,22890174,15260.116,0.3983148538,0,150,0.999,0.025,0.005,0.1,0.025,0.00125,0.5,1,0.769,0.942,0.733,0.862,0.786,0.888,0.428,0.885,0.92,0.952,fmnist_mlp_strom_quality,fmnist_mlp,,0.00125,8,,3300,73300,quality-selected,p14
mlp,strom,25818,150,5,0.1,0.5355505803,0.5171015859,0.5636954904,0.8086,0.8086,0.557,0.7535423024,361706000,361802000,124762240,1247670400,486564240,1609472400,1500,22606625,15071.08333,0.3961423131,0,150,0.999,0.025,0.005,0.1,0.025,0.00125,0.5,1,0.746,0.958,0.676,0.778,0.804,0.856,0.557,0.937,0.891,0.883,fmnist_mlp_strom_quality,fmnist_mlp,,0.00125,9,,3400,73400,quality-selected,p14
